; CSV, generated by atk_libsigrok4 1.0.0 on 2026-07-31 11:04:28
; Channels (5/16)
; ChannelsType: 31
; Sample rate: 20 MHz
; Sample count: 9.536743 M
; Sampling time: 2026-07-31 10:59:07.619
SystemTime, Time(s), STV_mode, oepsn, ud, cpv, chip_sel
'2026-07-31 10:59:07.866481650,0.179481650,0,0,0,1,0
'2026-07-31 10:59:07.866628650,0.179628650,0,0,0,0,1
'2026-07-31 10:59:07.866631650,0.179631650,0,0,0,1,0
'2026-07-31 10:59:07.866778650,0.179778650,0,0,0,0,1
'2026-07-31 10:59:07.866781650,0.179781650,0,0,0,1,0
'2026-07-31 10:59:07.866928650,0.179928650,0,0,0,0,1
'2026-07-31 10:59:07.866931650,0.179931650,0,0,0,1,0
'2026-07-31 10:59:07.867078650,0.180078650,0,0,0,0,1
'2026-07-31 10:59:07.867081650,0.180081650,0,0,0,1,0
'2026-07-31 10:59:07.867228650,0.180228650,0,0,0,0,1
'2026-07-31 10:59:07.867231650,0.180231650,0,0,0,1,0
'2026-07-31 10:59:07.867378650,0.180378650,0,0,0,0,1
'2026-07-31 10:59:07.867381650,0.180381650,0,0,0,1,0
'2026-07-31 10:59:07.867528650,0.180528650,0,0,0,0,1
'2026-07-31 10:59:07.867531650,0.180531650,0,0,0,1,0
'2026-07-31 10:59:07.867678650,0.180678650,0,0,0,0,1
'2026-07-31 10:59:07.867681650,0.180681650,0,0,0,1,0
'2026-07-31 10:59:07.867828650,0.180828650,0,0,0,0,1
'2026-07-31 10:59:07.867831650,0.180831650,0,0,0,1,0
'2026-07-31 10:59:07.867978650,0.180978650,0,0,0,0,1
'2026-07-31 10:59:07.867981650,0.180981650,0,0,0,1,0
'2026-07-31 10:59:07.868128650,0.181128650,0,0,0,0,1
'2026-07-31 10:59:07.868131650,0.181131650,0,0,0,1,0
'2026-07-31 10:59:07.868278650,0.181278650,0,0,0,0,1
'2026-07-31 10:59:07.868281650,0.181281650,0,0,0,1,0
'2026-07-31 10:59:07.868428650,0.181428650,0,0,0,0,1
'2026-07-31 10:59:07.868431650,0.181431650,0,0,0,1,0
'2026-07-31 10:59:07.868578650,0.181578650,0,0,0,0,1
'2026-07-31 10:59:07.868581650,0.181581650,0,0,0,1,0
'2026-07-31 10:59:07.868728650,0.181728650,0,0,0,0,1
'2026-07-31 10:59:07.868731650,0.181731650,0,0,0,1,0
'2026-07-31 10:59:07.868878650,0.181878650,0,0,0,0,1
'2026-07-31 10:59:07.868881650,0.181881650,0,0,0,1,0
'2026-07-31 10:59:07.869028650,0.182028650,0,0,0,0,1
'2026-07-31 10:59:07.869031650,0.182031650,0,0,0,1,0
'2026-07-31 10:59:07.869178650,0.182178650,0,0,0,0,1
'2026-07-31 10:59:07.869181650,0.182181650,0,0,0,1,0
'2026-07-31 10:59:07.869328650,0.182328650,0,0,0,0,1
'2026-07-31 10:59:07.869331650,0.182331650,0,0,0,1,0
'2026-07-31 10:59:07.869478650,0.182478650,0,0,0,0,1
'2026-07-31 10:59:07.869481650,0.182481650,0,0,0,1,0
'2026-07-31 10:59:07.869628650,0.182628650,0,0,0,0,1
'2026-07-31 10:59:07.869631650,0.182631650,0,0,0,1,0
'2026-07-31 10:59:07.869778650,0.182778650,0,0,0,0,1
'2026-07-31 10:59:07.869781650,0.182781650,0,0,0,1,0
'2026-07-31 10:59:07.869928650,0.182928650,0,0,0,0,1
'2026-07-31 10:59:07.869931650,0.182931650,0,0,0,1,0
'2026-07-31 10:59:07.870078650,0.183078650,0,0,0,0,1
'2026-07-31 10:59:07.870081650,0.183081650,0,0,0,1,0
'2026-07-31 10:59:07.870228650,0.183228650,0,0,0,0,1
'2026-07-31 10:59:07.870231650,0.183231650,0,0,0,1,0
'2026-07-31 10:59:07.870378650,0.183378650,0,0,0,0,1
'2026-07-31 10:59:07.870381650,0.183381650,0,0,0,1,0
'2026-07-31 10:59:07.870528650,0.183528650,0,0,0,0,1
'2026-07-31 10:59:07.870531650,0.183531650,0,0,0,1,0
'2026-07-31 10:59:07.870678650,0.183678650,0,0,0,0,1
'2026-07-31 10:59:07.870681650,0.183681650,0,0,0,1,0
'2026-07-31 10:59:07.870828650,0.183828650,0,0,0,0,1
'2026-07-31 10:59:07.870831650,0.183831650,0,0,0,1,0
'2026-07-31 10:59:07.870978650,0.183978650,0,0,0,0,1
'2026-07-31 10:59:07.870981650,0.183981650,0,0,0,1,0
'2026-07-31 10:59:07.871128650,0.184128650,0,0,0,0,1
'2026-07-31 10:59:07.871131650,0.184131650,0,0,0,1,0
'2026-07-31 10:59:07.871278650,0.184278650,0,0,0,0,1
'2026-07-31 10:59:07.871281600,0.184281600,0,0,0,0,0
'2026-07-31 10:59:07.871281650,0.184281650,0,0,0,1,0
'2026-07-31 10:59:07.871428650,0.184428650,0,0,0,0,1
'2026-07-31 10:59:07.871431600,0.184431600,0,0,0,0,0
'2026-07-31 10:59:07.871431650,0.184431650,0,0,0,1,0
'2026-07-31 10:59:07.871578650,0.184578650,0,0,0,0,1
'2026-07-31 10:59:07.871581600,0.184581600,0,0,0,0,0
'2026-07-31 10:59:07.871581650,0.184581650,0,0,0,1,0
'2026-07-31 10:59:07.871728650,0.184728650,0,0,0,0,1
'2026-07-31 10:59:07.871731600,0.184731600,0,0,0,0,0
'2026-07-31 10:59:07.871731650,0.184731650,0,0,0,1,0
'2026-07-31 10:59:07.871878650,0.184878650,0,0,0,0,1
'2026-07-31 10:59:07.871881600,0.184881600,0,0,0,0,0
'2026-07-31 10:59:07.871881650,0.184881650,0,0,0,1,0
'2026-07-31 10:59:07.872028650,0.185028650,0,0,0,0,1
'2026-07-31 10:59:07.872031600,0.185031600,0,0,0,0,0
'2026-07-31 10:59:07.872031650,0.185031650,0,0,0,1,0
'2026-07-31 10:59:07.872178650,0.185178650,0,0,0,0,1
'2026-07-31 10:59:07.872181600,0.185181600,0,0,0,0,0
'2026-07-31 10:59:07.872181650,0.185181650,0,0,0,1,0
'2026-07-31 10:59:07.872328650,0.185328650,0,0,0,0,1
'2026-07-31 10:59:07.872331600,0.185331600,0,0,0,0,0
'2026-07-31 10:59:07.872331650,0.185331650,0,0,0,1,0
'2026-07-31 10:59:07.872478650,0.185478650,0,0,0,0,1
'2026-07-31 10:59:07.872481600,0.185481600,0,0,0,0,0
'2026-07-31 10:59:07.872481650,0.185481650,0,0,0,1,0
'2026-07-31 10:59:07.872628650,0.185628650,0,0,0,0,1
'2026-07-31 10:59:07.872631600,0.185631600,0,0,0,0,0
'2026-07-31 10:59:07.872631650,0.185631650,0,0,0,1,0
'2026-07-31 10:59:07.872778650,0.185778650,0,0,0,0,1
'2026-07-31 10:59:07.872781600,0.185781600,0,0,0,0,0
'2026-07-31 10:59:07.872781650,0.185781650,0,0,0,1,0
'2026-07-31 10:59:07.872928650,0.185928650,0,0,0,0,1
'2026-07-31 10:59:07.872931600,0.185931600,0,0,0,0,0
'2026-07-31 10:59:07.872931650,0.185931650,0,0,0,1,0
'2026-07-31 10:59:07.873078650,0.186078650,0,0,0,0,1
'2026-07-31 10:59:07.873081600,0.186081600,0,0,0,0,0
'2026-07-31 10:59:07.873081650,0.186081650,0,0,0,1,0
'2026-07-31 10:59:07.873228650,0.186228650,0,0,0,0,1
'2026-07-31 10:59:07.873231600,0.186231600,0,0,0,0,0
'2026-07-31 10:59:07.873231650,0.186231650,0,0,0,1,0
'2026-07-31 10:59:07.873378650,0.186378650,0,0,0,0,1
'2026-07-31 10:59:07.873381600,0.186381600,0,0,0,0,0
'2026-07-31 10:59:07.873381650,0.186381650,0,0,0,1,0
'2026-07-31 10:59:07.873528650,0.186528650,0,0,0,0,1
'2026-07-31 10:59:07.873531600,0.186531600,0,0,0,0,0
'2026-07-31 10:59:07.873531650,0.186531650,0,0,0,1,0
'2026-07-31 10:59:07.873678650,0.186678650,0,0,0,0,1
'2026-07-31 10:59:07.873681600,0.186681600,0,0,0,0,0
'2026-07-31 10:59:07.873681650,0.186681650,0,0,0,1,0
'2026-07-31 10:59:07.873828650,0.186828650,0,0,0,0,1
'2026-07-31 10:59:07.873831600,0.186831600,0,0,0,0,0
'2026-07-31 10:59:07.873831650,0.186831650,0,0,0,1,0
'2026-07-31 10:59:07.873978650,0.186978650,0,0,0,0,1
'2026-07-31 10:59:07.873981600,0.186981600,0,0,0,0,0
'2026-07-31 10:59:07.873981650,0.186981650,0,0,0,1,0
'2026-07-31 10:59:07.874128650,0.187128650,0,0,0,0,1
'2026-07-31 10:59:07.874131600,0.187131600,0,0,0,0,0
'2026-07-31 10:59:07.874131650,0.187131650,0,0,0,1,0
'2026-07-31 10:59:07.874278650,0.187278650,0,0,0,0,1
'2026-07-31 10:59:07.874281600,0.187281600,0,0,0,0,0
'2026-07-31 10:59:07.874281650,0.187281650,0,0,0,1,0
'2026-07-31 10:59:07.874428650,0.187428650,0,0,0,0,1
'2026-07-31 10:59:07.874431600,0.187431600,0,0,0,0,0
'2026-07-31 10:59:07.874431650,0.187431650,0,0,0,1,0
'2026-07-31 10:59:07.874578650,0.187578650,0,0,0,0,1
'2026-07-31 10:59:07.874581600,0.187581600,0,0,0,0,0
'2026-07-31 10:59:07.874581650,0.187581650,0,0,0,1,0
'2026-07-31 10:59:07.874728650,0.187728650,0,0,0,0,1
'2026-07-31 10:59:07.874731600,0.187731600,0,0,0,0,0
'2026-07-31 10:59:07.874731650,0.187731650,0,0,0,1,0
'2026-07-31 10:59:07.874878650,0.187878650,0,0,0,0,1
'2026-07-31 10:59:07.874881600,0.187881600,0,0,0,0,0
'2026-07-31 10:59:07.874881650,0.187881650,0,0,0,1,0
'2026-07-31 10:59:07.875028650,0.188028650,0,0,0,0,1
'2026-07-31 10:59:07.875031600,0.188031600,0,0,0,0,0
'2026-07-31 10:59:07.875031650,0.188031650,0,0,0,1,0
'2026-07-31 10:59:07.875178600,0.188178600,0,0,0,1,1
'2026-07-31 10:59:07.875178650,0.188178650,0,0,0,0,1
'2026-07-31 10:59:07.875181600,0.188181600,0,0,0,1,0
'2026-07-31 10:59:07.875328600,0.188328600,0,0,0,0,1
'2026-07-31 10:59:07.875331600,0.188331600,0,0,0,1,0
'2026-07-31 10:59:07.875478600,0.188478600,0,0,0,0,1
'2026-07-31 10:59:07.875481600,0.188481600,0,0,0,1,0
'2026-07-31 10:59:07.875628600,0.188628600,0,0,0,0,1
'2026-07-31 10:59:07.875631600,0.188631600,0,0,0,1,0
'2026-07-31 10:59:07.875778600,0.188778600,0,0,0,0,1
'2026-07-31 10:59:07.875781600,0.188781600,0,0,0,1,0
'2026-07-31 10:59:07.875928600,0.188928600,0,0,0,0,1
'2026-07-31 10:59:07.875931600,0.188931600,0,0,0,1,0
'2026-07-31 10:59:07.876078600,0.189078600,0,0,0,0,1
'2026-07-31 10:59:07.876081600,0.189081600,0,0,0,1,0
'2026-07-31 10:59:07.876228600,0.189228600,0,0,0,0,1
'2026-07-31 10:59:07.876231600,0.189231600,0,0,0,1,0
'2026-07-31 10:59:07.876378600,0.189378600,0,0,0,0,1
'2026-07-31 10:59:07.876381600,0.189381600,0,0,0,1,0
'2026-07-31 10:59:07.876528600,0.189528600,0,0,0,0,1
'2026-07-31 10:59:07.876531600,0.189531600,0,0,0,1,0
'2026-07-31 10:59:07.876678600,0.189678600,0,0,0,0,1
'2026-07-31 10:59:07.876681600,0.189681600,0,0,0,1,0
'2026-07-31 10:59:07.876828600,0.189828600,0,0,0,0,1
'2026-07-31 10:59:07.876831600,0.189831600,0,0,0,1,0
'2026-07-31 10:59:07.876978600,0.189978600,0,0,0,0,1
'2026-07-31 10:59:07.876981600,0.189981600,0,0,0,1,0
'2026-07-31 10:59:07.877128600,0.190128600,0,0,0,0,1
'2026-07-31 10:59:07.877131600,0.190131600,0,0,0,1,0
'2026-07-31 10:59:07.877278600,0.190278600,0,0,0,0,1
'2026-07-31 10:59:07.877281600,0.190281600,0,0,0,1,0
'2026-07-31 10:59:07.877428600,0.190428600,0,0,0,0,1
'2026-07-31 10:59:07.877431600,0.190431600,0,0,0,1,0
'2026-07-31 10:59:07.877578600,0.190578600,0,0,0,0,1
'2026-07-31 10:59:07.877581600,0.190581600,0,0,0,1,0
'2026-07-31 10:59:07.877728600,0.190728600,0,0,0,0,1
'2026-07-31 10:59:07.877731600,0.190731600,0,0,0,1,0
'2026-07-31 10:59:07.877878600,0.190878600,0,0,0,0,1
'2026-07-31 10:59:07.877881600,0.190881600,0,0,0,1,0
'2026-07-31 10:59:07.878028600,0.191028600,0,0,0,0,1
'2026-07-31 10:59:07.878031600,0.191031600,0,0,0,1,0
'2026-07-31 10:59:07.878178600,0.191178600,0,0,0,0,1
'2026-07-31 10:59:07.878181600,0.191181600,0,0,0,1,0
'2026-07-31 10:59:07.878328600,0.191328600,0,0,0,0,1
'2026-07-31 10:59:07.878331600,0.191331600,0,0,0,1,0
'2026-07-31 10:59:07.878478600,0.191478600,0,0,0,0,1
'2026-07-31 10:59:07.878481600,0.191481600,0,0,0,1,0
'2026-07-31 10:59:07.878628600,0.191628600,0,0,0,0,1
'2026-07-31 10:59:07.878631600,0.191631600,0,0,0,1,0
'2026-07-31 10:59:07.878778600,0.191778600,0,0,0,0,1
'2026-07-31 10:59:07.878781600,0.191781600,0,0,0,1,0
'2026-07-31 10:59:07.878928600,0.191928600,0,0,0,0,1
'2026-07-31 10:59:07.878931600,0.191931600,0,0,0,1,0
'2026-07-31 10:59:07.879078600,0.192078600,0,0,0,0,1
'2026-07-31 10:59:07.879081600,0.192081600,0,0,0,1,0
'2026-07-31 10:59:07.879228600,0.192228600,0,0,0,0,1
'2026-07-31 10:59:07.879231600,0.192231600,0,0,0,1,0
'2026-07-31 10:59:07.879378600,0.192378600,0,0,0,0,1
'2026-07-31 10:59:07.879381600,0.192381600,0,0,0,1,0
'2026-07-31 10:59:07.879528600,0.192528600,0,0,0,0,1
'2026-07-31 10:59:07.879531600,0.192531600,0,0,0,1,0
'2026-07-31 10:59:07.879678600,0.192678600,0,0,0,0,1
'2026-07-31 10:59:07.879681600,0.192681600,0,0,0,1,0
'2026-07-31 10:59:07.879828600,0.192828600,0,0,0,0,1
'2026-07-31 10:59:07.879831600,0.192831600,0,0,0,1,0
'2026-07-31 10:59:07.879978600,0.192978600,0,0,0,0,1
'2026-07-31 10:59:07.879981600,0.192981600,0,0,0,1,0
'2026-07-31 10:59:07.880128600,0.193128600,0,0,0,0,1
'2026-07-31 10:59:07.880131600,0.193131600,0,0,0,1,0
'2026-07-31 10:59:07.880278600,0.193278600,0,0,0,0,1
'2026-07-31 10:59:07.880281600,0.193281600,0,0,0,1,0
'2026-07-31 10:59:07.880428600,0.193428600,0,0,0,0,1
'2026-07-31 10:59:07.880431600,0.193431600,0,0,0,1,0
'2026-07-31 10:59:07.880578600,0.193578600,0,0,0,0,1
'2026-07-31 10:59:07.880581600,0.193581600,0,0,0,1,0
'2026-07-31 10:59:07.880728600,0.193728600,0,0,0,0,1
'2026-07-31 10:59:07.880731600,0.193731600,0,0,0,1,0
'2026-07-31 10:59:07.880878600,0.193878600,0,0,0,0,1
'2026-07-31 10:59:07.880881600,0.193881600,0,0,0,1,0
'2026-07-31 10:59:07.881028600,0.194028600,0,0,0,0,1
'2026-07-31 10:59:07.881031600,0.194031600,0,0,0,1,0
'2026-07-31 10:59:07.881178600,0.194178600,0,0,0,0,1
'2026-07-31 10:59:07.881181600,0.194181600,0,0,0,1,0
'2026-07-31 10:59:07.881328600,0.194328600,0,0,0,0,1
'2026-07-31 10:59:07.881331600,0.194331600,0,0,0,1,0
'2026-07-31 10:59:07.881478600,0.194478600,0,0,0,0,1
'2026-07-31 10:59:07.881481600,0.194481600,0,0,0,1,0
'2026-07-31 10:59:07.881628600,0.194628600,0,0,0,0,1
'2026-07-31 10:59:07.881631550,0.194631550,0,0,0,0,0
'2026-07-31 10:59:07.881631600,0.194631600,0,0,0,1,0
'2026-07-31 10:59:07.881778600,0.194778600,0,0,0,0,1
'2026-07-31 10:59:07.881781550,0.194781550,0,0,0,0,0
'2026-07-31 10:59:07.881781600,0.194781600,0,0,0,1,0
'2026-07-31 10:59:07.881928600,0.194928600,0,0,0,0,1
'2026-07-31 10:59:07.881931550,0.194931550,0,0,0,0,0
'2026-07-31 10:59:07.881931600,0.194931600,0,0,0,1,0
'2026-07-31 10:59:07.882078600,0.195078600,0,0,0,0,1
'2026-07-31 10:59:07.882081550,0.195081550,0,0,0,0,0
'2026-07-31 10:59:07.882081600,0.195081600,0,0,0,1,0
'2026-07-31 10:59:07.882228600,0.195228600,0,0,0,0,1
'2026-07-31 10:59:07.882231550,0.195231550,0,0,0,0,0
'2026-07-31 10:59:07.882231600,0.195231600,0,0,0,1,0
'2026-07-31 10:59:07.882378600,0.195378600,0,0,0,0,1
'2026-07-31 10:59:07.882381550,0.195381550,0,0,0,0,0
'2026-07-31 10:59:07.882381600,0.195381600,0,0,0,1,0
'2026-07-31 10:59:07.882528600,0.195528600,0,0,0,0,1
'2026-07-31 10:59:07.882531550,0.195531550,0,0,0,0,0
'2026-07-31 10:59:07.882531600,0.195531600,0,0,0,1,0
'2026-07-31 10:59:07.882678600,0.195678600,0,0,0,0,1
'2026-07-31 10:59:07.882681550,0.195681550,0,0,0,0,0
'2026-07-31 10:59:07.882681600,0.195681600,0,0,0,1,0
'2026-07-31 10:59:07.882828600,0.195828600,0,0,0,0,1
'2026-07-31 10:59:07.882831550,0.195831550,0,0,0,0,0
'2026-07-31 10:59:07.882831600,0.195831600,0,0,0,1,0
'2026-07-31 10:59:07.882978600,0.195978600,0,0,0,0,1
'2026-07-31 10:59:07.882981550,0.195981550,0,0,0,0,0
'2026-07-31 10:59:07.882981600,0.195981600,0,0,0,1,0
'2026-07-31 10:59:07.883128600,0.196128600,0,0,0,0,1
'2026-07-31 10:59:07.883131550,0.196131550,0,0,0,0,0
'2026-07-31 10:59:07.883131600,0.196131600,0,0,0,1,0
'2026-07-31 10:59:07.883278600,0.196278600,0,0,0,0,1
'2026-07-31 10:59:07.883281550,0.196281550,0,0,0,0,0
'2026-07-31 10:59:07.883281600,0.196281600,0,0,0,1,0
'2026-07-31 10:59:07.883428600,0.196428600,0,0,0,0,1
'2026-07-31 10:59:07.883431550,0.196431550,0,0,0,0,0
'2026-07-31 10:59:07.883431600,0.196431600,0,0,0,1,0
'2026-07-31 10:59:07.883578600,0.196578600,0,0,0,0,1
'2026-07-31 10:59:07.883581550,0.196581550,0,0,0,0,0
'2026-07-31 10:59:07.883581600,0.196581600,0,0,0,1,0
'2026-07-31 10:59:07.883728600,0.196728600,0,0,0,0,1
'2026-07-31 10:59:07.883731550,0.196731550,0,0,0,0,0
'2026-07-31 10:59:07.883731600,0.196731600,0,0,0,1,0
'2026-07-31 10:59:07.883878600,0.196878600,0,0,0,0,1
'2026-07-31 10:59:07.883881550,0.196881550,0,0,0,0,0
'2026-07-31 10:59:07.883881600,0.196881600,0,0,0,1,0
'2026-07-31 10:59:07.884028600,0.197028600,0,0,0,0,1
'2026-07-31 10:59:07.884031550,0.197031550,0,0,0,0,0
'2026-07-31 10:59:07.884031600,0.197031600,0,0,0,1,0
'2026-07-31 10:59:07.884178600,0.197178600,0,0,0,0,1
'2026-07-31 10:59:07.884181550,0.197181550,0,0,0,0,0
'2026-07-31 10:59:07.884181600,0.197181600,0,0,0,1,0
'2026-07-31 10:59:07.884328600,0.197328600,0,0,0,0,1
'2026-07-31 10:59:07.884331550,0.197331550,0,0,0,0,0
'2026-07-31 10:59:07.884331600,0.197331600,0,0,0,1,0
'2026-07-31 10:59:07.884478600,0.197478600,0,0,0,0,1
'2026-07-31 10:59:07.884481550,0.197481550,0,0,0,0,0
'2026-07-31 10:59:07.884481600,0.197481600,0,0,0,1,0
'2026-07-31 10:59:07.884628600,0.197628600,0,0,0,0,1
'2026-07-31 10:59:07.884631550,0.197631550,0,0,0,0,0
'2026-07-31 10:59:07.884631600,0.197631600,0,0,0,1,0
'2026-07-31 10:59:07.884778600,0.197778600,0,0,0,0,1
'2026-07-31 10:59:07.884781550,0.197781550,0,0,0,0,0
'2026-07-31 10:59:07.884781600,0.197781600,0,0,0,1,0
'2026-07-31 10:59:07.884928600,0.197928600,0,0,0,0,1
'2026-07-31 10:59:07.884931550,0.197931550,0,0,0,0,0
'2026-07-31 10:59:07.884931600,0.197931600,0,0,0,1,0
'2026-07-31 10:59:07.885078600,0.198078600,0,0,0,0,1
'2026-07-31 10:59:07.885081550,0.198081550,0,0,0,0,0
'2026-07-31 10:59:07.885081600,0.198081600,0,0,0,1,0
'2026-07-31 10:59:07.885228600,0.198228600,0,0,0,0,1
'2026-07-31 10:59:07.885231550,0.198231550,0,0,0,0,0
'2026-07-31 10:59:07.885231600,0.198231600,0,0,0,1,0
'2026-07-31 10:59:07.885378600,0.198378600,0,0,0,0,1
'2026-07-31 10:59:07.885381550,0.198381550,0,0,0,0,0
'2026-07-31 10:59:07.885381600,0.198381600,0,0,0,1,0
'2026-07-31 10:59:07.885528600,0.198528600,0,0,0,0,1
'2026-07-31 10:59:07.885531550,0.198531550,0,0,0,0,0
'2026-07-31 10:59:07.885531600,0.198531600,0,0,0,1,0
'2026-07-31 10:59:07.885678550,0.198678550,0,0,0,0,1
'2026-07-31 10:59:07.885681550,0.198681550,0,0,0,1,0
'2026-07-31 10:59:07.885828550,0.198828550,0,0,0,0,1
'2026-07-31 10:59:07.885831550,0.198831550,0,0,0,1,0
'2026-07-31 10:59:07.885978550,0.198978550,0,0,0,0,1
'2026-07-31 10:59:07.885981550,0.198981550,0,0,0,1,0
'2026-07-31 10:59:07.886128550,0.199128550,0,0,0,0,1
'2026-07-31 10:59:07.886131550,0.199131550,0,0,0,1,0
'2026-07-31 10:59:07.886278550,0.199278550,0,0,0,0,1
'2026-07-31 10:59:07.886281550,0.199281550,0,0,0,1,0
'2026-07-31 10:59:07.886428550,0.199428550,0,0,0,0,1
'2026-07-31 10:59:07.886431550,0.199431550,0,0,0,1,0
'2026-07-31 10:59:07.886578550,0.199578550,0,0,0,0,1
'2026-07-31 10:59:07.886581550,0.199581550,0,0,0,1,0
'2026-07-31 10:59:07.886728550,0.199728550,0,0,0,0,1
'2026-07-31 10:59:07.886731550,0.199731550,0,0,0,1,0
'2026-07-31 10:59:07.886878550,0.199878550,0,0,0,0,1
'2026-07-31 10:59:07.886881550,0.199881550,0,0,0,1,0
'2026-07-31 10:59:07.887028550,0.200028550,0,0,0,0,1
'2026-07-31 10:59:07.887031550,0.200031550,0,0,0,1,0
'2026-07-31 10:59:07.887178550,0.200178550,0,0,0,0,1
'2026-07-31 10:59:07.887181550,0.200181550,0,0,0,1,0
'2026-07-31 10:59:07.887328550,0.200328550,0,0,0,0,1
'2026-07-31 10:59:07.887331550,0.200331550,0,0,0,1,0
'2026-07-31 10:59:07.887478550,0.200478550,0,0,0,0,1
'2026-07-31 10:59:07.887481550,0.200481550,0,0,0,1,0
'2026-07-31 10:59:07.887628550,0.200628550,0,0,0,0,1
'2026-07-31 10:59:07.887631550,0.200631550,0,0,0,1,0
'2026-07-31 10:59:07.887778550,0.200778550,0,0,0,0,1
'2026-07-31 10:59:07.887781550,0.200781550,0,0,0,1,0
'2026-07-31 10:59:07.887928550,0.200928550,0,0,0,0,1
'2026-07-31 10:59:07.887931550,0.200931550,0,0,0,1,0
'2026-07-31 10:59:07.888078550,0.201078550,0,0,0,0,1
'2026-07-31 10:59:07.888081550,0.201081550,0,0,0,1,0
'2026-07-31 10:59:07.888228550,0.201228550,0,0,0,0,1
'2026-07-31 10:59:07.888231550,0.201231550,0,0,0,1,0
'2026-07-31 10:59:07.888378550,0.201378550,0,0,0,0,1
'2026-07-31 10:59:07.888381550,0.201381550,0,0,0,1,0
'2026-07-31 10:59:07.888528550,0.201528550,0,0,0,0,1
'2026-07-31 10:59:07.888531550,0.201531550,0,0,0,1,0
'2026-07-31 10:59:07.888678550,0.201678550,0,0,0,0,1
'2026-07-31 10:59:07.888681550,0.201681550,0,0,0,1,0
'2026-07-31 10:59:07.888828550,0.201828550,0,0,0,0,1
'2026-07-31 10:59:07.888831550,0.201831550,0,0,0,1,0
'2026-07-31 10:59:07.888978550,0.201978550,0,0,0,0,1
'2026-07-31 10:59:07.888981550,0.201981550,0,0,0,1,0
'2026-07-31 10:59:07.889128550,0.202128550,0,0,0,0,1
'2026-07-31 10:59:07.889131550,0.202131550,0,0,0,1,0
'2026-07-31 10:59:07.889278550,0.202278550,0,0,0,0,1
'2026-07-31 10:59:07.889281550,0.202281550,0,0,0,1,0
'2026-07-31 10:59:07.889428550,0.202428550,0,0,0,0,1
'2026-07-31 10:59:07.889431550,0.202431550,0,0,0,1,0
'2026-07-31 10:59:07.889578550,0.202578550,0,0,0,0,1
'2026-07-31 10:59:07.889581550,0.202581550,0,0,0,1,0
'2026-07-31 10:59:07.889728550,0.202728550,0,0,0,0,1
'2026-07-31 10:59:07.889731550,0.202731550,0,0,0,1,0
'2026-07-31 10:59:07.889878550,0.202878550,0,0,0,0,1
'2026-07-31 10:59:07.889881550,0.202881550,0,0,0,1,0
'2026-07-31 10:59:07.890028550,0.203028550,0,0,0,0,1
'2026-07-31 10:59:07.890031550,0.203031550,0,0,0,1,0
'2026-07-31 10:59:07.890178550,0.203178550,0,0,0,0,1
'2026-07-31 10:59:07.890181550,0.203181550,0,0,0,1,0
'2026-07-31 10:59:07.890328550,0.203328550,0,0,0,0,1
'2026-07-31 10:59:07.890331550,0.203331550,0,0,0,1,0
'2026-07-31 10:59:07.890478550,0.203478550,0,0,0,0,1
'2026-07-31 10:59:07.890481550,0.203481550,0,0,0,1,0
'2026-07-31 10:59:07.890628550,0.203628550,0,0,0,0,1
'2026-07-31 10:59:07.890631550,0.203631550,0,0,0,1,0
'2026-07-31 10:59:07.890778550,0.203778550,0,0,0,0,1
'2026-07-31 10:59:07.890781550,0.203781550,0,0,0,1,0
'2026-07-31 10:59:07.890928550,0.203928550,0,0,0,0,1
'2026-07-31 10:59:07.890931550,0.203931550,0,0,0,1,0
'2026-07-31 10:59:07.891078550,0.204078550,0,0,0,0,1
'2026-07-31 10:59:07.891081550,0.204081550,0,0,0,1,0
'2026-07-31 10:59:07.891228550,0.204228550,0,0,0,0,1
'2026-07-31 10:59:07.891231550,0.204231550,0,0,0,1,0
'2026-07-31 10:59:07.891378550,0.204378550,0,0,0,0,1
'2026-07-31 10:59:07.891381550,0.204381550,0,0,0,1,0
'2026-07-31 10:59:07.891528550,0.204528550,0,0,0,0,1
'2026-07-31 10:59:07.891531550,0.204531550,0,0,0,1,0
'2026-07-31 10:59:07.891678550,0.204678550,0,0,0,0,1
'2026-07-31 10:59:07.891681550,0.204681550,0,0,0,1,0
'2026-07-31 10:59:07.891828550,0.204828550,0,0,0,0,1
'2026-07-31 10:59:07.891831550,0.204831550,0,0,0,1,0
'2026-07-31 10:59:07.891978550,0.204978550,0,0,0,0,1
'2026-07-31 10:59:07.891981500,0.204981500,0,0,0,0,0
'2026-07-31 10:59:07.891981550,0.204981550,0,0,0,1,0
'2026-07-31 10:59:07.892128550,0.205128550,0,0,0,0,1
'2026-07-31 10:59:07.892131500,0.205131500,0,0,0,0,0
'2026-07-31 10:59:07.892131550,0.205131550,0,0,0,1,0
'2026-07-31 10:59:07.892278550,0.205278550,0,0,0,0,1
'2026-07-31 10:59:07.892281500,0.205281500,0,0,0,0,0
'2026-07-31 10:59:07.892281550,0.205281550,0,0,0,1,0
'2026-07-31 10:59:07.892428550,0.205428550,0,0,0,0,1
'2026-07-31 10:59:07.892431500,0.205431500,0,0,0,0,0
'2026-07-31 10:59:07.892431550,0.205431550,0,0,0,1,0
'2026-07-31 10:59:07.892578550,0.205578550,0,0,0,0,1
'2026-07-31 10:59:07.892581500,0.205581500,0,0,0,0,0
